Time (sec), Heater 1 (%), Temperature 1 (degC)
6.093667287826538086e+02,5.000000000000000000e+01,9.793999999999999773e+01
6.103627834320068359e+02,5.000000000000000000e+01,9.803000000000000114e+01
6.113605821132659912e+02,5.000000000000000000e+01,9.807999999999999829e+01
6.123596775531768799e+02,5.000000000000000000e+01,9.823999999999999488e+01
6.133555781841278076e+02,5.000000000000000000e+01,9.823999999999999488e+01
6.143521649837493896e+02,5.000000000000000000e+01,9.837000000000000455e+01
6.153491957187652588e+02,5.000000000000000000e+01,9.826000000000000512e+01
6.163455748558044434e+02,5.000000000000000000e+01,9.826999999999999602e+01
6.173403024673461914e+02,5.000000000000000000e+01,9.826000000000000512e+01
6.183374519348144531e+02,5.000000000000000000e+01,9.818999999999999773e+01
6.193324425220489502e+02,5.000000000000000000e+01,9.792000000000000171e+01
6.203264927864074707e+02,5.000000000000000000e+01,9.790000000000000568e+01
6.213214414119720459e+02,5.000000000000000000e+01,9.748000000000000398e+01
6.223164091110229492e+02,5.000000000000000000e+01,9.728000000000000114e+01
6.233118526935577393e+02,5.000000000000000000e+01,9.715999999999999659e+01
6.243091919422149658e+02,5.000000000000000000e+01,9.710999999999999943e+01
6.253055586814880371e+02,5.000000000000000000e+01,9.728000000000000114e+01
6.262991399765014648e+02,5.000000000000000000e+01,9.729000000000000625e+01
6.272967705726623535e+02,5.000000000000000000e+01,9.753000000000000114e+01
6.282892289161682129e+02,5.000000000000000000e+01,9.759999999999999432e+01
6.292855803966522217e+02,5.000000000000000000e+01,9.776999999999999602e+01
6.302845184803009033e+02,5.000000000000000000e+01,9.792000000000000171e+01
6.312792356014251709e+02,5.000000000000000000e+01,9.792000000000000171e+01
6.322776160240173340e+02,5.000000000000000000e+01,9.792000000000000171e+01
6.332743253707885742e+02,5.000000000000000000e+01,9.792000000000000171e+01
6.342674074172973633e+02,5.000000000000000000e+01,9.798000000000000398e+01
6.352652795314788818e+02,5.000000000000000000e+01,9.812999999999999545e+01
6.362594416141510010e+02,5.000000000000000000e+01,9.823999999999999488e+01
6.372566189765930176e+02,5.000000000000000000e+01,9.829000000000000625e+01
6.382539579868316650e+02,5.000000000000000000e+01,9.856000000000000227e+01
6.392501814365386963e+02,5.000000000000000000e+01,9.856000000000000227e+01
6.402515876293182373e+02,5.000000000000000000e+01,9.856000000000000227e+01
6.412462437152862549e+02,5.000000000000000000e+01,9.856000000000000227e+01
6.422391788959503174e+02,5.000000000000000000e+01,9.859999999999999432e+01
6.432390689849853516e+02,5.000000000000000000e+01,9.873000000000000398e+01
6.442351691722869873e+02,5.000000000000000000e+01,9.889000000000000057e+01
6.452294795513153076e+02,5.000000000000000000e+01,9.889000000000000057e+01
6.462273170948028564e+02,5.000000000000000000e+01,9.889000000000000057e+01
6.472213106155395508e+02,5.000000000000000000e+01,9.881000000000000227e+01
6.482155935764312744e+02,5.000000000000000000e+01,9.868000000000000682e+01
6.492115993499755859e+02,5.000000000000000000e+01,9.860999999999999943e+01
6.502045516967773438e+02,5.000000000000000000e+01,9.868999999999999773e+01
6.512022390365600586e+02,5.000000000000000000e+01,9.860999999999999943e+01
6.521959917545318604e+02,5.000000000000000000e+01,9.856000000000000227e+01
6.531902937889099121e+02,5.000000000000000000e+01,9.846999999999999886e+01
6.541872754096984863e+02,5.000000000000000000e+01,9.831999999999999318e+01
6.551831278800964355e+02,5.000000000000000000e+01,9.826000000000000512e+01
6.561766319274902344e+02,5.000000000000000000e+01,9.851999999999999602e+01
6.571702427864074707e+02,5.000000000000000000e+01,9.856000000000000227e+01
6.581642870903015137e+02,5.000000000000000000e+01,9.889000000000000057e+01
6.591575856208801270e+02,5.000000000000000000e+01,9.890000000000000568e+01
6.601527073383331299e+02,5.000000000000000000e+01,9.903000000000000114e+01
6.611466238498687744e+02,5.000000000000000000e+01,9.918000000000000682e+01
6.621434898376464844e+02,5.000000000000000000e+01,9.920999999999999375e+01
6.631395008563995361e+02,5.000000000000000000e+01,9.920999999999999375e+01
6.641333048343658447e+02,5.000000000000000000e+01,9.920999999999999375e+01
6.651303586959838867e+02,5.000000000000000000e+01,9.934999999999999432e+01
6.661265959739685059e+02,5.000000000000000000e+01,9.953000000000000114e+01
6.671222584247589111e+02,5.000000000000000000e+01,9.953000000000000114e+01
6.681211960315704346e+02,5.000000000000000000e+01,9.953000000000000114e+01
6.691129143238067627e+02,5.000000000000000000e+01,9.953000000000000114e+01
6.701051852703094482e+02,5.000000000000000000e+01,9.957999999999999829e+01
6.711110386848449707e+02,5.000000000000000000e+01,9.973999999999999488e+01
6.721068999767303467e+02,5.000000000000000000e+01,9.984000000000000341e+01
6.731065464019775391e+02,5.000000000000000000e+01,9.984999999999999432e+01
6.741029605865478516e+02,5.000000000000000000e+01,9.984999999999999432e+01
6.750998888015747070e+02,5.000000000000000000e+01,9.984999999999999432e+01
6.760929250717163086e+02,5.000000000000000000e+01,9.981999999999999318e+01
6.770859453678131104e+02,5.000000000000000000e+01,9.984999999999999432e+01
6.780829713344573975e+02,5.000000000000000000e+01,9.984999999999999432e+01
6.790860130786895752e+02,5.000000000000000000e+01,9.987000000000000455e+01
6.800833237171173096e+02,5.000000000000000000e+01,9.984999999999999432e+01
6.810791811943054199e+02,5.000000000000000000e+01,9.990000000000000568e+01
6.820727334022521973e+02,5.000000000000000000e+01,1.001800000000000068e+02
6.830667965412139893e+02,5.000000000000000000e+01,1.001400000000000006e+02
6.840628862380981445e+02,5.000000000000000000e+01,1.001800000000000068e+02
6.850583806037902832e+02,5.000000000000000000e+01,1.005000000000000000e+02
6.860553236007690430e+02,5.000000000000000000e+01,1.008199999999999932e+02
6.870500071048736572e+02,5.000000000000000000e+01,1.008199999999999932e+02
6.880455226898193359e+02,5.000000000000000000e+01,1.009200000000000017e+02
6.890385136604309082e+02,5.000000000000000000e+01,1.007900000000000063e+02
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
0.000000000000000000e+00,5.000000000000000000e+01,3.927000000000000313e+01
